2904f0ec-6bd0-496e-b324-3b3593ab1caa,8/8/2016 11:15:29 AM +00:00,8/8/2016 11:15:29 AM +00:00,System.Byte[],FALSE,2763352445,12394,NDLS,PNBE,SL,5/11/2016 4:00:00 PM +00:00,"W/L 168,GNWL",RAC 102,W/L 12,,W/L 83,FALSE,FALSE,2016-05-15T12:00:25.237Z,2016-05-15T12:00:25.237Z
ce88d4c4-f099-4a93-bb2a-52fe8fecf923,8/1/2016 4:15:14 PM +00:00,8/1/2016 4:15:14 PM +00:00,System.Byte[],FALSE,2114068499,12310,NDLS,PNBE,3A,1/29/2016 4:00:00 PM +00:00,"W/L 133,GNWL",,,,W/L 83,TRUE,FALSE,2016-02-02T12:00:32.620Z,2016-02-02T12:00:32.620Z
956b0c50-c11a-4745-9b50-9e1ae75142b6,8/9/2016 9:46:29 AM +00:00,8/9/2016 9:46:29 AM +00:00,System.Byte[],FALSE,2864196265,12394,NDLS,PNBE,SL,6/3/2016 4:00:00 PM +00:00,"W/L 144,GNWL",,,,W/L 83,TRUE,FALSE,2016-06-07T13:00:50.597Z,2016-06-07T13:00:50.597Z
2a250dc4-fda7-4003-9eca-9989676ed3de,8/8/2016 10:15:15 PM +00:00,8/8/2016 10:15:15 PM +00:00,System.Byte[],FALSE,2317756707,12310,NDLS,PNBE,3A,5/18/2016 4:00:00 PM +00:00,"W/L 126,GNWL",,,,W/L 82,TRUE,FALSE,2016-05-22T14:00:14.460Z,2016-05-22T14:00:14.460Z
ed32842b-153d-4c21-bbdc-ac2620ee963d,8/8/2016 8:15:18 PM +00:00,8/8/2016 8:15:18 PM +00:00,System.Byte[],FALSE,2545948377,12310,NDLS,PNBE,3A,5/16/2016 4:00:00 PM +00:00,"W/L 126,GNWL",,,W/L 30,W/L 80,TRUE,FALSE,2016-05-20T14:00:19.307Z,2016-05-20T14:00:19.307Z
6b2e7a5f-e705-4475-b689-9b1fb726dd6c,8/6/2016 10:18:31 AM +00:00,8/6/2016 10:18:31 AM +00:00,System.Byte[],FALSE,2761086664,12394,NDLS,PNBE,2A,4/12/2016 4:00:00 PM +00:00,"W/L 13,GNWL",,W/L 7,,W/L 8,TRUE,FALSE,2016-04-16T13:00:47.057Z,2016-04-16T13:00:47.057Z
af8fff8e-43b4-4b71-813c-f270d44cc082,8/9/2016 2:46:31 PM +00:00,8/9/2016 2:46:31 PM +00:00,System.Byte[],FALSE,2217927021,12394,NDLS,PNBE,3A,6/12/2016 4:00:00 PM +00:00,"W/L 12,GNWL",,,,W/L 8,TRUE,FALSE,2016-06-16T11:05:26.995Z,2016-06-16T11:05:26.995Z
2f320534-dbe3-4e46-8154-6823e1ebc25b,8/4/2016 5:16:08 PM +00:00,8/4/2016 5:16:08 PM +00:00,System.Byte[],FALSE,2415365800,12394,NDLS,PNBE,SL,3/16/2016 4:00:00 PM +00:00,"W/L 194,GNWL",W/L 28,W/L 31,W/L 76,W/L 79,TRUE,FALSE,2016-03-20T12:02:44.107Z,2016-03-20T12:02:44.107Z
dad62106-1600-4e0b-88de-83a32f62b036,8/9/2016 1:45:11 AM +00:00,8/9/2016 1:45:11 AM +00:00,System.Byte[],FALSE,2217790082,12394,NDLS,PNBE,SL,5/22/2016 4:00:00 PM +00:00,"W/L 145,GNWL",,,W/L 40,W/L 79,TRUE,FALSE,2016-05-26T12:05:09.917Z,2016-05-26T12:05:09.917Z
55b8577f-a153-49a2-9668-4ce1379a0682,7/29/2016 11:16:36 AM +00:00,7/29/2016 11:16:36 AM +00:00,System.Byte[],FALSE,2211062043,12394,NDLS,PNBE,SL,11/17/2015 4:00:00 PM +00:00,"W/L 145,GNWL",,,,W/L 79,TRUE,FALSE,2015-11-22T20:00:10.501Z,2015-11-22T20:00:10.501Z
